.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,d0,d0,,,,d0,d0,,,,d0,d0,,,,d0,d0,,,,d0,d0,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c2,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,d0,,,,,,,,d0,,,,,,,,d0,,,,,,,,d0,,
.,,d0,,d0,,,,,,d0,,d0,,,,,,d0,,d0,,,,,,d0,,d0,
.,d0,,,,d0,,,,d0,,,,d0,,,,d0,,,,d0,,,,d0,,,,d0
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c2,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,d0,d0,,,,d0,d0,,,,d0,d0,,,,d0,d0,,,,d0,d0,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c2,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,d0,,,,,,,,,,,,,,
.,,d0,,,,,,d0,,,,d0,,,,,,d0,,,,d0,,,,,,d0,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c2,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,d0,d0,d0,,,,,d0,d0,d0,,,,,d0,d0,d0,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c2,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,d0,d0,,,d0,d0,,,,d0,d0,,,d0,d0,,,,d0,d0,,,d0,d0,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c2,
